#         ms          mr          mg          mh           d        psat        dn4k         sfr      hdelta        rexp     nsersic         con       sigv1          ka
#
    8.74e+09      -18.74      -17.99     2.2e+11           0           0       1.532      -10.37       2.296           0       2.135       2.265           0           0
   4.057e+10       -19.3      -18.38   6.152e+11           0           0       1.405      -10.68       2.765           0      0.5852       2.226       104.6           0
   6.411e+09      -17.99      -17.12   1.904e+11           0           0        1.78      -11.63     -0.2288       1.172       4.646        2.79       114.1           0
   1.754e+10      -19.59      -18.93   3.173e+11           0           0       1.345       -10.2       3.418       6.695      0.6251       2.051        65.4           0
    7.27e+10      -20.44      -19.53   1.207e+12           0           0       1.998      -12.01      -1.567       4.976       4.364       3.395       138.3           0
   2.359e+10      -19.39      -18.49   3.894e+11           0      0.2049       1.815      -11.73      -1.092       3.114       2.312       2.867       115.3           0
   1.114e+11      -20.72      -19.74   3.786e+12           0           0       1.932      -12.12      -1.775       4.887       4.415       3.158       205.1           0
    1.09e+11      -20.56       -19.6   2.155e+12           0           0       1.951      -11.94     -0.9448       5.537       2.988       3.062       200.6           0
    1.41e+10      -18.79      -17.91   2.806e+11           0           0        1.79      -11.46      -1.892       2.259       3.274       3.023       104.2           0
   3.487e+10      -20.19      -19.43   5.331e+11           0           0       1.406      -11.14       1.845           0       1.663       2.463           0           0
   2.294e+10      -19.98      -19.31   3.803e+11           0           0       1.362      -10.11       1.903       3.921       1.095       2.257       85.72           0
   3.506e+10         -20      -19.38   5.359e+11           0           0       1.477      -10.83       2.914       11.85       1.163       2.362       100.9           0
   1.603e+10       -19.4      -18.69   3.013e+11           0     0.01004       1.387      -10.31       3.511       3.187           6       2.941       89.35           0
   2.593e+10      -19.34      -18.44    4.15e+11           0      0.1915       1.756      -11.36     -0.9679       3.281       3.379       2.981       124.9           0
   7.836e+09      -18.46      -17.64   2.091e+11           0      0.4344       1.639      -11.44       2.387        2.03       3.658       2.975       85.23           0
   8.183e+09      -18.93      -18.39   2.134e+11           0           0       1.417      -10.33       5.984       7.534       1.304       2.139       52.61           0
   7.639e+09      -18.59      -17.81   2.066e+11           0   8.345e-07       1.506      -10.88        2.11       1.469       4.313       2.844       71.35           0
   8.353e+10      -20.62      -19.82   1.465e+12           0           0       1.674       -10.9      0.2583       15.55       1.176        2.27       97.58           0
   6.583e+10      -20.17      -19.35   1.057e+12           0           0        1.67      -10.72       1.686       11.19       1.027       2.505         120           0
   7.479e+10      -20.29      -19.43   1.255e+12           0           0       1.864      -11.91      -1.464       5.249       3.268       2.988       156.4           0
   1.112e+11      -20.83      -19.84   4.677e+12           0           0       1.772      -11.93      -2.168           0       4.927       2.956           0           0
   1.859e+10      -18.69      -17.82   3.292e+11           0           0       1.393      -10.65       3.141        7.79      0.8851       2.442       53.56           0
   2.678e+11      -21.05      -20.06   1.417e+13           0           0        1.93      -11.97      -2.182       4.673       4.789       2.862       248.8           0
   5.838e+09      -17.91      -17.04   1.821e+11           0           0       1.619      -11.12    -0.09445       3.066       2.606       2.955       73.35           0
   8.511e+09      -18.78       -18.2    2.17e+11           0           0        1.25      -10.12       5.697       6.819       1.147       2.293           0           0
   5.425e+10      -20.14      -19.44   8.469e+11           0           0       1.409      -10.02       2.729       5.533       1.435       2.267       105.4           0
    3.46e+10      -19.74      -19.01   5.298e+11           0           0       1.697       -11.5     -0.9642       3.865       5.339        2.87       95.62           0
   9.715e+09      -19.09      -18.61   2.324e+11           0           0        1.26      -9.842       4.732       6.191       2.079       2.594       41.33           0
   3.355e+10      -19.52       -18.6   5.144e+11           0           0       1.546      -10.73     -0.5174       4.281       2.066       2.711       97.35           0
   5.743e+09      -18.16      -17.47   1.807e+11           0           0       1.614      -10.28       1.505       1.572       2.665       2.711        55.8           0
   7.023e+09      -18.63      -17.95   1.983e+11           0           0       1.357      -10.06       3.107       2.568      0.7355       2.108       67.88           0
   6.938e+09      -19.09      -18.63   1.973e+11           0           0       1.283       -9.76       2.746       4.413      0.6781       2.062       64.53           0
   2.409e+10       -19.2      -18.34   3.951e+11           0           0       1.586      -10.34       2.278       3.321       1.322       2.261       118.8           0
    1.27e+10      -19.23       -18.7   2.652e+11           0           0       1.482      -10.32       3.418        7.88       1.058       2.097       90.16           0
   1.881e+10      -19.01      -18.09   3.326e+11           0           0       1.916      -11.81      -1.989       1.425       5.088       2.963       137.8           0
   2.308e+10      -19.36      -18.52   3.824e+11           0           0       1.582      -10.63       2.115       2.747       5.057       2.917       94.11           0
   1.247e+11       -20.8      -19.86   4.709e+12           0           0       2.016      -12.17      -2.296       5.535       5.124       3.042       185.4           0
   3.383e+10       -19.4      -18.68   5.176e+11           0      0.4479        1.55      -10.57       1.814        8.03        2.39       2.363       48.84           0
   2.157e+10      -18.66      -17.71   4.825e+11           0           0       1.667      -10.87       1.707       5.603       1.478       2.866       72.24           0
   1.638e+10      -19.65      -19.11   3.049e+11           0           0        1.44      -10.12      0.6861       8.269      0.8219       2.185       61.11           0
   2.521e+10         -20      -19.38   4.081e+11           0           0       1.349       -10.1       3.369       8.993      0.9119       2.058          67           0
   9.577e+09      -18.49      -17.61   2.308e+11           0           0       1.803      -11.63      -0.509       1.701       5.961       2.715       101.4           0
   1.569e+10      -19.74      -19.35   2.982e+11           0           0       1.328      -10.05       4.362       10.29      0.8729       2.203       15.88           0
    8.29e+09      -19.02      -18.39   2.144e+11           0      0.3674       1.336      -10.08       3.531       6.238       0.885       2.268       50.18           0
    7.61e+10      -20.18       -19.4   1.294e+12           0           0       1.668      -11.51      -1.378        6.22       4.455       2.399       135.2           0
    5.81e+09      -19.16      -18.79   1.817e+11           0           0       1.194      -9.463       5.768       5.533       2.191       2.179       16.34           0
   1.022e+11      -20.54      -19.71   1.948e+12           0           0       1.679      -10.67       1.351       9.023       1.873       2.565       131.5           0
   3.426e+10      -19.84      -19.23   5.236e+11           0           0       1.624      -10.83     -0.2394       10.46       1.093       2.515       82.29           0
   8.866e+09      -18.28       -17.4   2.217e+11           0           0        1.62      -11.05      0.6979       1.778       2.332       2.654       92.46           0
   1.323e+10      -19.29       -18.7   2.711e+11           0           0        1.45      -10.32      0.5701        10.2         0.5       1.697       40.03           0
   9.378e+09      -19.17      -18.46   2.285e+11           0           0       1.333      -10.32       4.062       2.103           6       3.293        74.5           0
   6.787e+09      -18.94      -18.41   1.954e+11           0           0       1.279      -10.39     -0.4375       9.146       1.172       1.869       14.17           0
   7.586e+09      -18.94      -18.32   2.059e+11           0           0       1.348      -10.17       2.841       8.419       1.368       2.096       57.59           0
   2.055e+10      -19.63         -19   3.517e+11           0           0        1.42      -10.36     0.04388       8.784       1.357        2.39       44.08           0
   9.558e+09      -19.14       -18.6   2.305e+11           0           0         1.4      -10.05       1.378       9.535      0.9919        2.01       23.43           0
   4.037e+10      -18.44      -17.38   6.135e+11           0           0       1.733      -11.19     0.04126       3.741       2.965        2.74       95.34           0
   8.516e+10      -20.08      -19.06   1.508e+12           0           0        1.57      -10.92       1.995       6.558       1.444       2.562       110.4           0
    1.31e+10      -19.28      -18.79   2.697e+11           0           0       1.352      -10.16       3.088       8.538       2.502       2.602       42.85           0
   4.087e+10      -20.01      -19.06   6.192e+11           0           0       1.905      -12.13      -2.637       2.972       3.877       2.826       177.2           0
   7.704e+09       -18.6      -17.95   2.075e+11           0           0       1.371       -10.6       5.008       6.316       1.146       2.681       82.76           0
   2.664e+10      -20.22      -19.56   4.239e+11           0           0       1.515      -11.67      -1.404       18.57      0.5573       1.702       62.41           0
    5.34e+09      -18.61       -18.2   1.755e+11           0           0        1.45      -10.38       5.435       8.006        1.64       2.234       50.92           0
   8.902e+09      -18.98      -18.22   2.221e+11           0           0       1.625      -11.38       1.671       1.311       3.868       3.219        75.4           0
   1.968e+11      -21.48      -20.54   6.837e+12           0           0        1.94      -12.24      -2.316       6.633       5.412       3.194       196.7           0
   1.265e+10      -19.24      -18.67   2.645e+11           0      0.4629       1.281      -10.12       2.601       5.753       1.599       2.906       62.06           0
   2.287e+10      -19.69      -19.11   3.793e+11           0      0.3827       1.586      -10.66     -0.3428       9.193       1.177       1.979        64.9           0
   1.673e+11      -21.18      -20.26   4.436e+12           0           0       1.921       -12.4      -2.302       6.669       3.478        3.25         191           0
    2.57e+11      -21.07      -20.23   1.186e+13           0           0       1.872       -11.8      -3.663       4.187       5.751       3.165         226           0
   1.218e+11      -20.66      -19.69    2.65e+12           0           0       1.923      -11.83      -1.717       11.57       1.469       2.788       168.6           0
   4.387e+10      -19.96      -19.07   6.732e+11           0           0       2.065      -11.71      -2.012       4.169       3.501       3.099       136.1           0
   5.466e+09      -18.43      -17.71   1.774e+11           0           0       1.271      -9.916     -0.1113       1.191       4.791       3.086       76.71           0
   6.567e+10      -20.36      -19.73   1.056e+12           0           0        1.68      -11.71      0.8566       9.925       2.254       1.965       83.51           0
    3.55e+10      -19.62       -18.7   5.416e+11           0      0.3105       1.974      -12.13      -2.465       3.025       3.263       2.846       147.8           0
   1.072e+10      -18.97      -18.25   2.438e+11           0           0       1.163      -9.275       3.576       2.647       1.057       2.378       70.42           0
   2.427e+10      -19.32      -18.32    3.97e+11           0           0       1.743      -11.37     -0.8235       5.482       1.361       2.703       101.3           0
   3.913e+10      -19.58       -18.7   5.936e+11           0           0       1.482      -10.66       1.503       3.063       3.832       2.958       145.1           0
    2.55e+10       -19.6      -18.78   4.111e+11           0           0       1.741      -12.24     0.01271       1.937           6       3.248       99.31           0
   1.194e+10         -19      -18.26   2.564e+11           0           0       1.727      -10.94     -0.5472       7.549       1.513       2.393       64.84           0
   2.961e+10      -20.12      -19.56   4.613e+11           0           0       1.568      -10.82      -3.225       13.71        1.84       2.053       64.44           0
   1.246e+10      -19.27      -18.62   2.621e+11           0           0       1.204      -9.692        1.31       2.253       2.323       2.921       82.46           0
   6.203e+09      -18.91      -18.31   1.874e+11           0           0       1.288      -10.05       3.568       5.925       1.083       2.387       41.11           0
   2.324e+10      -20.27      -19.67   3.848e+11           0     0.02929       1.208      -9.909       4.079       8.498      0.9156       1.991       57.82           0
   8.473e+09      -18.32      -17.42   2.165e+11           0      0.3351       1.791      -11.64        -2.6       1.892       3.125       2.779       93.08           0
   7.317e+10      -20.19       -19.2   1.217e+12           0      0.1343       2.075      -12.25      -2.884       2.803           6       3.572       187.8           0
   6.895e+09      -18.25      -17.47   1.967e+11           0      0.4298       1.231      -10.51       1.111       4.453       2.007       2.442       59.72           0
   6.013e+10      -20.26      -19.24   9.463e+11           0      0.4777       1.854      -12.13     -0.6281       4.068           6       3.435       168.9           0
   5.738e+09      -18.19      -17.36   1.805e+11           0           0       1.684      -11.27      -1.162       1.765       1.646       2.307       45.11           0
   2.346e+10       -18.9      -17.89   3.877e+11           0      0.1112       1.567      -10.51       2.529       6.529       1.146       2.425       75.76           0
   1.238e+10      -19.16      -18.54   2.612e+11           0           0       1.317      -10.96       1.111       14.71       1.098       2.128       40.27           0
   2.062e+10      -19.61      -18.89   3.527e+11           0           0       1.336      -10.23       3.106       3.714        1.67       2.536       94.78           0
   4.354e+10      -19.73      -18.76   6.653e+11           0           0       1.919      -12.07      -2.902       2.144           6       3.264       232.6           0
   8.442e+09      -18.14      -17.31   2.163e+11           0       0.178       1.462      -10.44      0.8325       7.137       1.877       2.732       97.78           0
   1.215e+10      -19.61      -19.06   2.587e+11           0           0       1.112      -9.381       1.422       1.539       2.128       2.573        92.2           0
   2.719e+10       -19.5      -18.57   4.308e+11           0      0.4173        1.84      -11.82      -1.494        2.53        4.12       2.956       115.1           0
   1.387e+10      -18.65       -17.7   2.781e+11           0           0       1.732      -11.49      0.8363       5.725      0.9826       2.494       59.28           0
   6.107e+09      -18.18      -17.39   1.859e+11           0           0       1.731      -11.46      0.7602        5.48      0.7628       2.693       60.56           0
   1.149e+11      -20.62      -19.71   4.465e+12           0      0.3583       1.793      -11.62     -0.6041       4.443       3.402       3.392       146.7           0
   2.349e+10      -19.44      -18.51   3.878e+11           0      0.4725       1.893      -11.86      -1.473       3.616           6       3.271       107.1           0
   4.351e+10      -20.14      -19.36   7.647e+11           0      0.1879       1.533      -10.46       2.066        5.94       4.543       2.852       117.7           0
   5.681e+09      -18.33      -17.62   1.799e+11           0      0.2085        1.44      -10.47       2.464       6.411       1.063       2.458       56.55           0
   6.586e+09      -18.19      -17.28   1.923e+11           0           0       1.797      -11.59      -1.271        1.72       2.787       2.535       91.45           0
   8.321e+09      -18.09      -17.31   2.148e+11           0     0.04229       1.646       -11.3      0.8003       5.649       1.931       2.748       25.78           0
   1.636e+10      -19.05      -18.23   3.047e+11           0           0       1.698      -11.64      0.7927       2.833       2.376       2.818       44.21           0
   2.344e+10      -18.91      -17.93   3.873e+11           0           0       1.692      -10.96     -0.3637       2.979       2.958       2.943       109.1           0
   6.626e+10      -20.54       -19.8   1.065e+12           0           0        1.25      -10.27       1.627       9.603       2.329       2.186       116.7           0
   9.415e+09      -18.78      -17.99    2.29e+11           0           0       1.746      -11.73       1.407       6.525        1.62       2.462       36.56           0
   2.532e+10      -19.51      -18.75   4.095e+11           0           0       1.403      -10.35       0.548       9.804      0.7315       2.407       62.93           0
   1.741e+10      -19.07      -18.18   3.159e+11           0           0       1.826      -11.64      -1.461       3.162       5.496       2.955       86.48           0
   3.689e+10      -19.58      -18.58   5.633e+11           0           0       1.655      -11.72     0.03586       6.344       1.766       2.845       118.5           0
   6.854e+09       -18.4      -17.63   1.963e+11           0           0       1.323      -10.73       4.047       6.378       1.385       2.371       74.99           0
   1.837e+10      -19.32      -18.47    3.27e+11           0           0       1.646      -11.05       2.007       8.909         1.1       2.299       55.32           0
   7.909e+09      -18.94      -18.45   2.099e+11           0      0.4527       1.395      -10.58        3.13       5.982       2.018       2.238       62.94           0
   4.831e+10      -19.94      -19.09   7.434e+11           0           0        1.66      -11.43      0.5971       9.501       1.457       2.456       76.29           0
   1.192e+10      -18.66      -17.91    2.56e+11           0           0       1.484       -10.4       3.029       5.851       2.677       2.691       76.13           1
   7.644e+10      -19.53      -18.45   1.301e+12           0           0        1.93         -11      -1.441       3.822       3.769       2.893       131.3           0
   6.137e+10      -20.48      -19.71   9.735e+11           0           0       1.839      -10.65      -2.136       7.356       1.104       2.153       124.2           0
   6.356e+09      -19.11      -18.67   1.895e+11           0   3.457e-06       1.247      -9.941       3.499       11.16       0.786       2.364       89.33           0
   7.193e+10       -20.4      -19.48   1.666e+12           0           0       1.973      -12.13      -2.538       5.013           6       3.127       159.4           0
   9.895e+10      -20.68       -19.7   2.009e+12           0           0       1.974      -12.34      -3.062       5.263       5.224       3.234       213.6           0
   5.673e+09      -18.09      -17.48   1.798e+11           0   1.514e-05       1.356      -10.39      -1.134       8.593       1.238       1.729           0           0
   3.397e+10      -20.06      -19.35   5.191e+11           0           0       1.596      -10.79      0.1241       7.898      0.8531       1.995       75.46           0
    5.53e+09      -17.95      -17.12   1.781e+11           0           0       1.695      -11.38     -0.3381       1.326       2.722       2.782       71.05           0
   8.703e+09      -18.33      -17.45   2.194e+11           0           0       1.761      -11.63      -1.666        2.66       3.277        2.84       52.93           0
    7.87e+09      -17.88      -16.98   2.095e+11           0           0       1.452      -10.79     -0.4775       4.204       1.203        2.52       63.21           0
   8.971e+09      -18.49      -17.81   2.234e+11           0           0       1.347      -10.15       1.779       5.734       1.057       2.549       64.08           0
   2.922e+10      -19.42      -18.48   4.559e+11           0           0       1.967      -12.15      -2.062       2.047       3.029       2.955       139.9           0
   5.391e+10      -20.03      -19.06   8.403e+11           0           0       1.954      -12.19      -1.941       4.417       2.867       2.996       165.7           0
    8.15e+09      -19.18       -18.6    2.13e+11           0           0       1.389      -9.938        3.96           0       2.674       1.964           0           0
   2.089e+10      -19.21       -18.3    3.56e+11           0           0       2.024      -12.01      -1.467       2.452       4.704       3.169       119.1           0
   8.076e+09      -18.34      -17.59    2.12e+11           0           0       1.646      -11.23      0.8683       2.329       3.244       2.679       48.53           0
   8.397e+10      -20.19      -19.18   1.479e+12           0           0       2.055      -11.38      -2.425       3.189       2.105       3.122       200.1           0
   8.698e+10      -20.54      -19.58   1.545e+12           0           0       1.934      -12.03      -2.063       4.013       3.081           3       182.2           0
   1.137e+11      -20.76      -19.82   2.868e+13           0           0       1.961      -11.95        -2.6         4.3           6       3.175       219.7           0
    7.53e+09      -19.01      -18.29   2.051e+11           0           0       1.201      -9.588       1.144       2.642       1.614       2.425       70.05           0
   1.379e+11      -20.69      -19.73   3.252e+12           0           0       2.053      -11.66       -1.86        5.51       3.272       3.142       204.6           0
   7.469e+09      -17.94      -17.14   2.041e+11           0           0        1.64      -11.15       2.615       5.856       2.582       2.215       17.73           0
   1.259e+10      -19.59       -18.9   2.637e+11           0           0       1.281      -10.11       5.059       3.658       5.311       3.122       91.93           0
   1.265e+10      -18.76      -17.91   2.646e+11           0           0       1.785      -11.63     -0.9931       2.677           6       3.119       82.39           0
   1.863e+11      -21.27      -20.31   1.423e+13           0           0       1.947      -12.46      -2.047       6.101       5.726       3.244       234.7           0
   6.102e+10      -19.52      -19.04   9.666e+11           0      0.1273       1.276      -10.32       3.788       7.582       1.443       2.012       60.69           0
   1.195e+11      -20.89      -19.92   3.276e+12           0           0       1.947      -12.38      -1.872       5.478       5.209       3.324       181.3           0
   3.125e+10      -20.12      -19.52   8.354e+11           0           0       1.467      -10.29       1.708        5.16       1.216       2.199       67.59           0
   1.016e+10      -19.11      -18.52   2.372e+11           0           0        1.35      -9.975       2.807       2.926       3.049       2.797        69.1           0
   7.474e+09      -18.46      -17.73   2.041e+11           0           0       1.588         -11     -0.1685       3.157       1.148       1.935       46.75           0
   2.701e+11       -21.3      -20.31    1.54e+13           0           0       2.028      -12.33      -2.015       7.935       4.482       3.003       209.9           0
   1.876e+10       -19.5      -18.73   3.314e+11           0           0       1.624      -11.41        1.52       1.854       5.712       3.092       114.4           0
   1.022e+11      -21.11      -20.24   1.952e+12           0           0       1.542      -11.72      -1.109       6.313           6       3.671       136.4           0
   9.032e+10      -20.67      -19.73   1.634e+12           0           0       1.923      -12.06      -2.096       4.408           6       3.368       211.5           0
    5.02e+09      -17.98      -17.33   1.711e+11           0           0       1.306      -10.19       2.743       3.439       1.022       2.476       48.84           0
   7.339e+10      -20.47      -19.49   1.223e+12           0           0       1.981      -12.27      -2.375        6.88       2.523       2.401       160.9           0
   2.437e+10      -20.02      -19.38   3.983e+11           0           0       1.434      -10.86       2.564       8.606      0.8217       1.799       37.64           0
   4.763e+10      -20.21      -19.53   7.297e+11           0           0       1.528       -10.5       1.429       10.02      0.6111       2.246        79.7           0
   7.422e+10       -21.1      -20.52   1.242e+12           0           0       1.325      -10.13       1.479       10.32       1.397       2.265       114.8           0
    1.22e+10      -19.12      -18.55   2.593e+11           0           0       1.286       -10.3       3.543       9.082      0.8459       2.318       61.58           0
   1.039e+10      -19.17      -18.64   2.405e+11           0           0       1.388      -10.78       3.547        9.78       0.919       1.794       13.18           0
   2.671e+11      -20.31      -19.27   9.839e+12           0           0       1.984      -12.23      -1.199        5.74       3.867       2.654       184.8           0
   1.548e+10       -19.3      -18.52   2.963e+11           0           0       1.288      -9.882       4.271       1.989           6       2.977       91.63           0
   3.066e+10      -19.82      -19.13   4.746e+11           0           0       1.531      -11.15    -0.07044       8.328       1.163       2.454       83.35           0
   5.025e+09      -18.17       -17.4   1.712e+11           0      0.4597       1.572       -10.6       1.364       2.406        1.14        2.16       36.16           0
   1.392e+10      -19.59      -19.09   2.787e+11           0           0       1.424      -9.976       2.377        9.25       1.214       2.322       79.62           0
   1.443e+10       -19.7      -19.28    2.84e+11           0           0       1.379      -10.01       2.103       10.66      0.7528       2.223       29.49           0
   2.632e+10      -19.71      -18.92    4.19e+11           0           0       1.256       -9.61        3.29       3.707       2.444       2.857       134.7           0
   2.588e+10      -19.63      -18.92   4.146e+11           0           0       1.507      -10.67       2.218       11.86      0.8958       2.416       71.93           0
   2.368e+10      -19.64      -18.94   3.903e+11           0           0       1.528      -10.81      0.4371       9.932      0.7833       2.068       65.55           0
   1.034e+10      -19.08       -18.3   2.397e+11           0           0       1.492       -10.9       1.921       2.268           6       2.925       60.53           0
   2.132e+10      -19.26      -18.37   3.607e+11           0      0.2488       1.671       -11.5     -0.4726       4.653       4.017       2.471       47.88           0
   7.519e+09      -18.16      -17.31   2.049e+11           0       0.401       1.664      -11.37       1.908       3.295       5.278       3.038       48.26           0
   2.092e+10      -19.31      -18.46   3.562e+11           0      0.3149       1.749      -11.65     -0.4348       5.751       0.994        2.62       65.38           0
   3.228e+10      -19.51      -18.51   4.974e+11           0      0.2791       1.858      -12.09      -1.659       5.043       3.254       2.726       106.8           0
   7.535e+09      -18.72      -17.93   2.052e+11           0       0.438       1.461      -11.03       3.004       3.904         1.9       2.856       42.44           0
   9.312e+09      -18.62      -17.88   2.276e+11           0           0       1.627      -11.49      0.2159       5.318       2.677       3.027       41.09           0
   8.007e+10      -20.33      -19.33   1.522e+12           0           0       1.894      -12.39      -2.054       7.126       2.793       2.366       176.4           0
   2.879e+10      -19.07      -18.05    4.51e+11           0    7.51e-05       1.803      -11.96      -1.146       3.436       4.645        2.98       131.1           0
   6.569e+09      -18.04      -17.18   1.921e+11           0     0.02758       1.799      -11.67     -0.6819       1.434       4.597       2.972       84.41           0
     1.2e+10      -18.67      -17.74   2.572e+11           0      0.3828       1.887      -11.96      -2.746       1.701       5.107       3.293         107           0
   6.425e+09      -18.09      -17.23   1.905e+11           0      0.1923       1.758      -11.44     -0.4299       2.047       5.437       2.594       48.95           0
   1.982e+10      -19.47      -18.56    3.43e+11           0           0       1.437      -10.29      0.6512        2.09           6       3.399         105           0
    9.28e+10      -19.98      -19.27   1.712e+12           0           0       1.479      -10.29        3.52       7.494       2.782       2.605         126           0
   7.405e+09      -18.83      -18.37   2.031e+11           0           0       1.249      -9.907       3.848       3.212       2.334       3.061        63.9           0
   1.826e+10      -19.64      -18.98   3.256e+11           0           0       1.283      -10.07       1.309       8.022      0.7748       2.288       47.02           0
   3.591e+10      -20.15      -19.37   5.475e+11           0      0.1201        1.62      -11.06       1.943       5.657       2.134       2.941       103.3           0
   6.032e+09      -18.65      -17.94   1.848e+11           0       0.188       1.351      -11.06       5.566        5.07       4.363       2.565       44.02           1
   4.924e+10       -20.3      -19.38   7.603e+11           0      0.3513       1.819       -11.8      -0.342        4.93       1.723       2.943       127.6           0
   2.514e+10      -19.41      -18.43   4.073e+11           0       0.216       1.835      -11.83      -1.745       4.268       5.122       2.681       89.84           0
   1.612e+10      -19.65      -18.95   3.023e+11           0     0.07925       1.269      -10.34       4.933        5.61      0.8077        2.25       50.32           0
   3.859e+10      -19.66       -18.7   5.879e+11           0      0.1481       1.875      -12.07      -2.734       2.914       4.506       2.819       131.4           0
   5.447e+09      -19.45      -19.16    1.77e+11           0      0.1649       1.169      -9.331       4.106       5.017       2.769       2.621       16.66           1
   2.261e+10      -19.33      -18.44   3.765e+11           0      0.0453       1.851      -11.81       -1.18       2.893       3.767       3.189       91.58           0
   6.008e+10      -19.96      -18.99   9.459e+11           0           0        1.98      -11.97      -2.332       2.706           6        3.41       221.1           0
   6.384e+09      -18.34      -17.55   1.898e+11           0           0       1.383      -10.13       3.375       3.113       1.158       2.366       58.59           0
    1.21e+11      -20.81      -19.96   2.594e+12           0           0       1.958      -12.45      -1.531       12.17       3.277       2.259       159.8           0
   5.775e+10      -19.53      -18.71   2.587e+12           0           0       1.307      -9.642       2.449       7.199       2.605        2.08       102.6           0
   5.094e+09      -18.68      -18.18   1.721e+11           0           0       1.231      -9.932       6.034       6.188      0.8173       2.319       59.79           0
   2.307e+10      -20.39      -19.93   3.823e+11           0           0       1.266      -9.744       3.543       6.614       2.184        2.23       66.69           0
   5.184e+09      -18.94      -18.45   1.735e+11           0           0         1.3      -9.813       4.463       5.031       1.077       2.157       50.93           0
   1.274e+10      -18.69      -17.79   2.658e+11           0           0       1.847      -11.71      -1.417       1.653       4.867       2.836       109.7           0
   4.495e+10      -19.89      -18.93   6.885e+11           0           0       1.866      -11.61      -2.019       3.191           6       3.439       138.3           0
     1.5e+10      -18.98      -18.28   2.906e+11           0           0        1.55      -10.38      0.7589       2.517       2.407       3.024       73.52           0
   2.252e+10      -19.87      -19.27   3.755e+11           0           0       1.454      -10.28       3.309       9.117       1.259       1.935       51.58           0
   6.266e+10      -20.17      -19.24   1.001e+12           0           0       1.861      -12.02       -2.07       4.768       5.619         2.9       140.9           0
   5.457e+10      -20.01      -19.11   8.517e+11           0           0       1.946      -12.15      -2.656       3.023       5.798        3.26       147.6           0
   6.051e+09      -18.66      -17.91   1.851e+11           0       0.452       1.546      -10.82       1.448       3.264        3.21       2.967       53.31           0
   6.729e+09      -19.03      -18.28   1.945e+11           0           0       1.723      -11.05      -1.016       2.474       5.896        2.81        84.2           0
   5.971e+09      -18.41      -17.67    1.84e+11           0           0       1.309      -10.11       2.913       3.581       1.452       2.684       69.19           0
   2.177e+10      -19.18      -18.22   3.661e+11           0           0       1.854      -12.01      -2.517       2.697       5.148       3.132       139.7           0
   1.236e+11      -20.92      -20.27   2.734e+12           0           0       1.635      -10.69     -0.0685       10.27       1.945       2.174       96.74           0
   1.931e+10       -19.3      -18.32   3.382e+11           0           0       1.923      -11.73      -2.434           0       4.589       3.122           0           0
   5.338e+10      -20.35      -19.55    8.29e+11           0           0       1.666      -11.26      0.3816       9.942       1.297       2.405         122           0
   5.373e+09      -18.49      -17.96   1.759e+11           0           0        1.46      -10.28       5.117       7.657      0.8924       2.085       56.05           0
   6.375e+09      -18.06      -17.22   1.897e+11           0           0       1.689      -11.35     0.09162       3.093        3.74       2.828       56.15           0
   1.378e+10      -18.87      -18.01   2.769e+11           0      0.4872       1.777      -11.78     -0.5763       3.655       1.284       2.829       74.45           0
   1.237e+10      -19.16      -18.44   2.611e+11           0      0.3826       1.523      -11.12      0.1838       8.205       1.567       2.576       27.53           0
   9.963e+09      -18.39       -17.5   2.352e+11           0   0.0009719       1.797      -11.57      -2.331       2.255       2.535       2.357       63.27           0
   1.599e+11      -21.15      -20.23   2.895e+13           0      0.4853        1.97      -11.75      -2.466           0           6       3.245           0           0
   1.537e+11      -21.04      -20.06    3.93e+12           0      0.4335       1.963      -12.39      -1.829       5.254       5.127       3.187       289.8           0
   5.348e+10      -20.03      -19.11   8.314e+11           0           0       1.908       -12.1      -2.018       3.162       4.481       3.301       158.7           0
    6.99e+10      -20.36      -19.41   1.144e+12           0           0       1.803      -11.81      -1.755       4.104       3.901       3.083       131.9           0
   1.571e+10      -18.98       -18.1   2.983e+11           0           0       1.797      -11.59      -2.178       2.977       3.963       2.801       74.21           0
   1.677e+10      -19.34      -18.57   3.095e+11           0           0       1.479      -10.21       1.703       6.342        1.02       2.317       65.94           0
   1.027e+10      -18.44      -17.73   2.386e+11           0           0       1.625      -11.29      0.6208       5.554        1.48       2.371       41.93           0
    3.07e+10      -19.98      -19.31    4.75e+11           0           0       1.452      -10.28       1.874         9.6       1.161       2.195       73.38           0
   3.704e+10      -19.83      -19.29   5.656e+11           0           0       1.375      -10.02       2.727       8.516       5.903        2.27       90.53           0
   8.512e+09      -19.16      -18.65   2.171e+11           0           0       1.395      -10.32       1.524       7.589       1.576        2.18       20.46           0
   4.767e+10      -19.91      -18.93   7.309e+11           0           0       1.894      -12.07      -1.837       3.427       1.929       3.077       135.1           0
    9.37e+09      -18.29      -17.41   2.283e+11           0   4.172e-06       1.774      -11.86      -1.595       3.082       3.034       2.512        43.6           0
   2.065e+10      -19.22      -18.27   4.272e+11           0   1.574e-05       1.597      -11.34      0.1892       3.876       3.507       2.558       104.9           0
   1.507e+10      -18.78      -17.73   2.916e+11           0      0.2825       1.958      -11.47      -1.353           0       1.479       2.068           0           0
   2.891e+10      -18.56      -17.57   4.523e+11           0           0       1.751      -11.84       2.887       7.849       1.158       2.194           0           0
